Unnamed: 0,filepath,split,label,dataset,architecture
357,cnndetection/train/0_real/natural_0_real_353.png,train,0,CNNDetection,natural
358,cnndetection/train/0_real/natural_0_real_365.png,train,0,CNNDetection,natural
359,cnndetection/train/0_real/natural_0_real_360.png,train,0,CNNDetection,natural
360,cnndetection/train/0_real/natural_0_real_370.png,train,0,CNNDetection,natural
361,cnndetection/train/0_real/natural_0_real_358.png,train,0,CNNDetection,natural
362,cnndetection/train/0_real/natural_0_real_363.png,train,0,CNNDetection,natural
363,cnndetection/train/0_real/natural_0_real_362.png,train,0,CNNDetection,natural
364,cnndetection/train/0_real/natural_0_real_364.png,train,0,CNNDetection,natural
365,cnndetection/train/0_real/natural_0_real_371.png,train,0,CNNDetection,natural
366,cnndetection/train/0_real/natural_0_real_359.png,train,0,CNNDetection,natural
367,cnndetection/train/0_real/natural_0_real_361.png,train,0,CNNDetection,natural
368,cnndetection/train/0_real/natural_0_real_368.png,train,0,CNNDetection,natural
369,cnndetection/train/0_real/natural_0_real_366.png,train,0,CNNDetection,natural
370,cnndetection/train/0_real/natural_0_real_367.png,train,0,CNNDetection,natural
371,cnndetection/train/0_real/natural_0_real_369.png,train,0,CNNDetection,natural
372,cnndetection/train/0_real/natural_0_real_374.png,train,0,CNNDetection,natural
373,cnndetection/train/0_real/natural_0_real_373.png,train,0,CNNDetection,natural
374,cnndetection/train/0_real/natural_0_real_376.png,train,0,CNNDetection,natural
375,cnndetection/train/0_real/natural_0_real_372.png,train,0,CNNDetection,natural
376,cnndetection/train/0_real/natural_0_real_379.png,train,0,CNNDetection,natural
377,cnndetection/train/0_real/natural_0_real_375.png,train,0,CNNDetection,natural
378,cnndetection/train/0_real/natural_0_real_380.png,train,0,CNNDetection,natural
379,cnndetection/train/0_real/natural_0_real_378.png,train,0,CNNDetection,natural
380,cnndetection/train/0_real/natural_0_real_382.png,train,0,CNNDetection,natural
381,cnndetection/train/0_real/natural_0_real_383.png,train,0,CNNDetection,natural
382,cnndetection/train/0_real/natural_0_real_381.png,train,0,CNNDetection,natural
383,cnndetection/train/0_real/natural_0_real_377.png,train,0,CNNDetection,natural
384,cnndetection/train/0_real/natural_0_real_385.png,train,0,CNNDetection,natural
385,cnndetection/train/0_real/natural_0_real_384.png,train,0,CNNDetection,natural
386,cnndetection/train/0_real/natural_0_real_386.png,train,0,CNNDetection,natural
387,cnndetection/train/0_real/natural_0_real_389.png,train,0,CNNDetection,natural
388,cnndetection/train/0_real/natural_0_real_390.png,train,0,CNNDetection,natural
389,cnndetection/train/0_real/natural_0_real_388.png,train,0,CNNDetection,natural
390,cnndetection/train/0_real/natural_0_real_387.png,train,0,CNNDetection,natural
391,cnndetection/train/0_real/natural_0_real_391.png,train,0,CNNDetection,natural
392,cnndetection/train/0_real/natural_0_real_393.png,train,0,CNNDetection,natural
393,cnndetection/train/0_real/natural_0_real_394.png,train,0,CNNDetection,natural
394,cnndetection/train/0_real/natural_0_real_392.png,train,0,CNNDetection,natural
395,cnndetection/train/0_real/natural_0_real_395.png,train,0,CNNDetection,natural
396,cnndetection/train/0_real/natural_0_real_397.png,train,0,CNNDetection,natural
397,cnndetection/train/0_real/natural_0_real_396.png,train,0,CNNDetection,natural
398,cnndetection/train/0_real/natural_0_real_399.png,train,0,CNNDetection,natural
399,cnndetection/train/0_real/natural_0_real_403.png,train,0,CNNDetection,natural
400,cnndetection/train/0_real/natural_0_real_398.png,train,0,CNNDetection,natural
401,cnndetection/train/0_real/natural_0_real_401.png,train,0,CNNDetection,natural
402,cnndetection/train/0_real/natural_0_real_402.png,train,0,CNNDetection,natural
403,cnndetection/train/0_real/natural_0_real_400.png,train,0,CNNDetection,natural
404,cnndetection/train/0_real/natural_0_real_404.png,train,0,CNNDetection,natural
405,cnndetection/train/0_real/natural_0_real_406.png,train,0,CNNDetection,natural
406,cnndetection/train/0_real/natural_0_real_409.png,train,0,CNNDetection,natural
407,cnndetection/train/0_real/natural_0_real_408.png,train,0,CNNDetection,natural
408,cnndetection/train/0_real/natural_0_real_407.png,train,0,CNNDetection,natural
409,cnndetection/train/0_real/natural_0_real_411.png,train,0,CNNDetection,natural
410,cnndetection/train/0_real/natural_0_real_413.png,train,0,CNNDetection,natural
411,cnndetection/train/0_real/natural_0_real_416.png,train,0,CNNDetection,natural
412,cnndetection/train/0_real/natural_0_real_412.png,train,0,CNNDetection,natural
413,cnndetection/train/0_real/natural_0_real_410.png,train,0,CNNDetection,natural
414,cnndetection/train/0_real/natural_0_real_417.png,train,0,CNNDetection,natural
415,cnndetection/train/0_real/natural_0_real_405.png,train,0,CNNDetection,natural
416,cnndetection/train/0_real/natural_0_real_415.png,train,0,CNNDetection,natural
417,cnndetection/train/0_real/natural_0_real_414.png,train,0,CNNDetection,natural
418,cnndetection/train/0_real/natural_0_real_420.png,train,0,CNNDetection,natural
419,cnndetection/train/0_real/natural_0_real_418.png,train,0,CNNDetection,natural
420,cnndetection/train/0_real/natural_0_real_419.png,train,0,CNNDetection,natural
421,cnndetection/train/0_real/natural_0_real_421.png,train,0,CNNDetection,natural
422,cnndetection/train/0_real/natural_0_real_422.png,train,0,CNNDetection,natural
423,cnndetection/train/0_real/natural_0_real_424.png,train,0,CNNDetection,natural
424,cnndetection/train/0_real/natural_0_real_423.png,train,0,CNNDetection,natural
425,cnndetection/train/0_real/natural_0_real_425.png,train,0,CNNDetection,natural
426,cnndetection/train/0_real/natural_0_real_431.png,train,0,CNNDetection,natural
427,cnndetection/train/0_real/natural_0_real_428.png,train,0,CNNDetection,natural
428,cnndetection/train/0_real/natural_0_real_426.png,train,0,CNNDetection,natural
429,cnndetection/train/0_real/natural_0_real_429.png,train,0,CNNDetection,natural
430,cnndetection/train/0_real/natural_0_real_430.png,train,0,CNNDetection,natural
431,cnndetection/train/0_real/natural_0_real_436.png,train,0,CNNDetection,natural
432,cnndetection/train/0_real/natural_0_real_427.png,train,0,CNNDetection,natural
433,cnndetection/train/0_real/natural_0_real_433.png,train,0,CNNDetection,natural
434,cnndetection/train/0_real/natural_0_real_434.png,train,0,CNNDetection,natural
435,cnndetection/train/0_real/natural_0_real_432.png,train,0,CNNDetection,natural
436,cnndetection/train/0_real/natural_0_real_440.png,train,0,CNNDetection,natural
437,cnndetection/train/0_real/natural_0_real_439.png,train,0,CNNDetection,natural
438,cnndetection/train/0_real/natural_0_real_438.png,train,0,CNNDetection,natural
439,cnndetection/train/0_real/natural_0_real_443.png,train,0,CNNDetection,natural
440,cnndetection/train/0_real/natural_0_real_437.png,train,0,CNNDetection,natural
441,cnndetection/train/0_real/natural_0_real_435.png,train,0,CNNDetection,natural
442,cnndetection/train/0_real/natural_0_real_441.png,train,0,CNNDetection,natural
443,cnndetection/train/0_real/natural_0_real_442.png,train,0,CNNDetection,natural
444,cnndetection/train/0_real/natural_0_real_444.png,train,0,CNNDetection,natural
445,cnndetection/train/0_real/natural_0_real_445.png,train,0,CNNDetection,natural
446,cnndetection/train/0_real/natural_0_real_447.png,train,0,CNNDetection,natural
447,cnndetection/train/0_real/natural_0_real_446.png,train,0,CNNDetection,natural
448,cnndetection/train/0_real/natural_0_real_448.png,train,0,CNNDetection,natural
449,cnndetection/train/0_real/natural_0_real_449.png,train,0,CNNDetection,natural
450,cnndetection/train/0_real/natural_0_real_450.png,train,0,CNNDetection,natural
451,cnndetection/train/0_real/natural_0_real_452.png,train,0,CNNDetection,natural
452,cnndetection/train/0_real/natural_0_real_451.png,train,0,CNNDetection,natural
453,cnndetection/train/0_real/natural_0_real_453.png,train,0,CNNDetection,natural
454,cnndetection/train/0_real/natural_0_real_463.png,train,0,CNNDetection,natural
455,cnndetection/train/0_real/natural_0_real_456.png,train,0,CNNDetection,natural
456,cnndetection/train/0_real/natural_0_real_454.png,train,0,CNNDetection,natural
457,cnndetection/train/0_real/natural_0_real_462.png,train,0,CNNDetection,natural
458,cnndetection/train/0_real/natural_0_real_455.png,train,0,CNNDetection,natural
459,cnndetection/train/0_real/natural_0_real_461.png,train,0,CNNDetection,natural
460,cnndetection/train/0_real/natural_0_real_458.png,train,0,CNNDetection,natural
461,cnndetection/train/0_real/natural_0_real_465.png,train,0,CNNDetection,natural
462,cnndetection/train/0_real/natural_0_real_464.png,train,0,CNNDetection,natural
463,cnndetection/train/0_real/natural_0_real_460.png,train,0,CNNDetection,natural
464,cnndetection/train/0_real/natural_0_real_467.png,train,0,CNNDetection,natural
465,cnndetection/train/0_real/natural_0_real_457.png,train,0,CNNDetection,natural
466,cnndetection/train/0_real/natural_0_real_459.png,train,0,CNNDetection,natural
467,cnndetection/train/0_real/natural_0_real_466.png,train,0,CNNDetection,natural
468,cnndetection/train/0_real/natural_0_real_468.png,train,0,CNNDetection,natural
469,cnndetection/train/0_real/natural_0_real_471.png,train,0,CNNDetection,natural
470,cnndetection/train/0_real/natural_0_real_470.png,train,0,CNNDetection,natural
471,cnndetection/train/0_real/natural_0_real_472.png,train,0,CNNDetection,natural
472,cnndetection/train/0_real/natural_0_real_475.png,train,0,CNNDetection,natural
473,cnndetection/train/0_real/natural_0_real_473.png,train,0,CNNDetection,natural
474,cnndetection/train/0_real/natural_0_real_469.png,train,0,CNNDetection,natural
475,cnndetection/train/0_real/natural_0_real_477.png,train,0,CNNDetection,natural
476,cnndetection/train/0_real/natural_0_real_479.png,train,0,CNNDetection,natural
477,cnndetection/train/0_real/natural_0_real_474.png,train,0,CNNDetection,natural
478,cnndetection/train/0_real/natural_0_real_482.png,train,0,CNNDetection,natural
479,cnndetection/train/0_real/natural_0_real_480.png,train,0,CNNDetection,natural
480,cnndetection/train/0_real/natural_0_real_476.png,train,0,CNNDetection,natural
481,cnndetection/train/0_real/natural_0_real_478.png,train,0,CNNDetection,natural
482,cnndetection/train/0_real/natural_0_real_481.png,train,0,CNNDetection,natural
483,cnndetection/train/0_real/natural_0_real_484.png,train,0,CNNDetection,natural
484,cnndetection/train/0_real/natural_0_real_483.png,train,0,CNNDetection,natural
485,cnndetection/train/0_real/natural_0_real_485.png,train,0,CNNDetection,natural
486,cnndetection/train/0_real/natural_0_real_486.png,train,0,CNNDetection,natural
487,cnndetection/train/0_real/natural_0_real_488.png,train,0,CNNDetection,natural
488,cnndetection/train/0_real/natural_0_real_490.png,train,0,CNNDetection,natural
489,cnndetection/train/0_real/natural_0_real_487.png,train,0,CNNDetection,natural
490,cnndetection/train/0_real/natural_0_real_496.png,train,0,CNNDetection,natural
491,cnndetection/train/0_real/natural_0_real_489.png,train,0,CNNDetection,natural
492,cnndetection/train/0_real/natural_0_real_497.png,train,0,CNNDetection,natural
493,cnndetection/train/0_real/natural_0_real_491.png,train,0,CNNDetection,natural
494,cnndetection/train/0_real/natural_0_real_493.png,train,0,CNNDetection,natural
495,cnndetection/train/0_real/natural_0_real_492.png,train,0,CNNDetection,natural
496,cnndetection/train/0_real/natural_0_real_499.png,train,0,CNNDetection,natural
497,cnndetection/train/0_real/natural_0_real_494.png,train,0,CNNDetection,natural
498,cnndetection/train/0_real/natural_0_real_498.png,train,0,CNNDetection,natural
499,cnndetection/train/0_real/natural_0_real_501.png,train,0,CNNDetection,natural
500,cnndetection/train/0_real/natural_0_real_495.png,train,0,CNNDetection,natural
501,cnndetection/train/0_real/natural_0_real_500.png,train,0,CNNDetection,natural
502,cnndetection/train/0_real/natural_0_real_502.png,train,0,CNNDetection,natural
503,cnndetection/train/0_real/natural_0_real_508.png,train,0,CNNDetection,natural
504,cnndetection/train/0_real/natural_0_real_510.png,train,0,CNNDetection,natural
505,cnndetection/train/0_real/natural_0_real_507.png,train,0,CNNDetection,natural
506,cnndetection/train/0_real/natural_0_real_504.png,train,0,CNNDetection,natural
507,cnndetection/train/0_real/natural_0_real_509.png,train,0,CNNDetection,natural
508,cnndetection/train/0_real/natural_0_real_503.png,train,0,CNNDetection,natural
509,cnndetection/train/0_real/natural_0_real_506.png,train,0,CNNDetection,natural
510,cnndetection/train/0_real/natural_0_real_511.png,train,0,CNNDetection,natural
511,cnndetection/train/0_real/natural_0_real_512.png,train,0,CNNDetection,natural
512,cnndetection/train/0_real/natural_0_real_505.png,train,0,CNNDetection,natural
513,cnndetection/train/0_real/natural_0_real_513.png,train,0,CNNDetection,natural
514,cnndetection/train/0_real/natural_0_real_514.png,train,0,CNNDetection,natural
515,cnndetection/train/0_real/natural_0_real_517.png,train,0,CNNDetection,natural
516,cnndetection/train/0_real/natural_0_real_516.png,train,0,CNNDetection,natural
517,cnndetection/train/0_real/natural_0_real_518.png,train,0,CNNDetection,natural
518,cnndetection/train/0_real/natural_0_real_515.png,train,0,CNNDetection,natural
519,cnndetection/train/0_real/natural_0_real_521.png,train,0,CNNDetection,natural
520,cnndetection/train/0_real/natural_0_real_519.png,train,0,CNNDetection,natural
521,cnndetection/train/0_real/natural_0_real_524.png,train,0,CNNDetection,natural
522,cnndetection/train/0_real/natural_0_real_520.png,train,0,CNNDetection,natural
523,cnndetection/train/0_real/natural_0_real_523.png,train,0,CNNDetection,natural
524,cnndetection/train/0_real/natural_0_real_522.png,train,0,CNNDetection,natural
525,cnndetection/train/0_real/natural_0_real_525.png,train,0,CNNDetection,natural
526,cnndetection/train/0_real/natural_0_real_527.png,train,0,CNNDetection,natural
527,cnndetection/train/0_real/natural_0_real_528.png,train,0,CNNDetection,natural
528,cnndetection/train/0_real/natural_0_real_526.png,train,0,CNNDetection,natural
529,cnndetection/train/0_real/natural_0_real_531.png,train,0,CNNDetection,natural
530,cnndetection/train/0_real/natural_0_real_529.png,train,0,CNNDetection,natural
531,cnndetection/train/0_real/natural_0_real_530.png,train,0,CNNDetection,natural
532,cnndetection/train/0_real/natural_0_real_535.png,train,0,CNNDetection,natural
533,cnndetection/train/0_real/natural_0_real_532.png,train,0,CNNDetection,natural
534,cnndetection/train/0_real/natural_0_real_533.png,train,0,CNNDetection,natural
535,cnndetection/train/0_real/natural_0_real_534.png,train,0,CNNDetection,natural
536,cnndetection/train/0_real/natural_0_real_536.png,train,0,CNNDetection,natural
537,cnndetection/train/0_real/natural_0_real_539.png,train,0,CNNDetection,natural
538,cnndetection/train/0_real/natural_0_real_537.png,train,0,CNNDetection,natural
539,cnndetection/train/0_real/natural_0_real_538.png,train,0,CNNDetection,natural
540,cnndetection/train/0_real/natural_0_real_540.png,train,0,CNNDetection,natural
541,cnndetection/train/0_real/natural_0_real_541.png,train,0,CNNDetection,natural
542,cnndetection/train/0_real/natural_0_real_543.png,train,0,CNNDetection,natural
543,cnndetection/train/0_real/natural_0_real_542.png,train,0,CNNDetection,natural
544,cnndetection/train/0_real/natural_0_real_552.png,train,0,CNNDetection,natural
545,cnndetection/train/0_real/natural_0_real_553.png,train,0,CNNDetection,natural
546,cnndetection/train/0_real/natural_0_real_549.png,train,0,CNNDetection,natural
547,cnndetection/train/0_real/natural_0_real_547.png,train,0,CNNDetection,natural
548,cnndetection/train/0_real/natural_0_real_556.png,train,0,CNNDetection,natural
549,cnndetection/train/0_real/natural_0_real_554.png,train,0,CNNDetection,natural
550,cnndetection/train/0_real/natural_0_real_545.png,train,0,CNNDetection,natural
